sampleID	name	taxid	counts	relabundance
ERR3451635	Solobacterium moorei	102148	128	0.00001
ERR3451635	Amedibacterium intestinale	2583452	98	0.00001
ERR3451635	Longicatena caecimuris	1796635	104	0.00001
ERR3451635	Massilimicrobiota timonensis	1776392	207	0.00002
ERR3451635	Allocoprobacillus halotolerans	2944914	17	0.00000
ERR3451635	Intestinibaculum porci	2487118	15	0.00000
ERR3451635	Streptococcus parasanguinis	1318	4896	0.00051
ERR3451635	Streptococcus gordonii	1302	1272	0.00013
ERR3451635	Streptococcus sp. Marseille-Q3533	2759692	244	0.00003
ERR3451635	Streptococcus sp. LPB0220	2610896	497	0.00005
ERR3451635	Streptococcus sp. KHUD_012	3229851	634	0.00007
ERR3451635	Streptococcus sp. KHUD_013	3413147	316	0.00003
ERR3451635	Streptococcus sp. A12	1759399	103	0.00001
ERR3451635	Streptococcus sp. CP1998	3238303	302	0.00003
ERR3451635	Streptococcus sp. oral taxon 061	712623	47	0.00000
ERR3451635	Streptococcus salivarius	1304	4310	0.00045
ERR3451635	Streptococcus suis	1307	2443	0.00025
ERR3451635	Streptococcus sanguinis	1305	695	0.00007
ERR3451635	Streptococcus mutans	1309	203	0.00002
ERR3451635	Streptococcus infantis	68892	249	0.00003
ERR3451635	Streptococcus pasteurianus	197614	2868	0.00030
ERR3451635	Streptococcus oralis	1303	542	0.00006
ERR3451635	Streptococcus ilei	1156431	764	0.00008
ERR3451635	Streptococcus porcinus	1340	59	0.00001
ERR3451635	Streptococcus cristatus	45634	77	0.00001
ERR3451635	Streptococcus pneumoniae	1313	243	0.00003
ERR3451635	Streptococcus thermophilus	1308	128	0.00001
ERR3451635	Streptococcus lingualis	3098076	575	0.00006
ERR3451635	Streptococcus mitis	28037	182	0.00002
ERR3451635	Streptococcus koreensis	2382163	439	0.00005
ERR3451635	Streptococcus alactolyticus	29389	60	0.00001
ERR3451635	Streptococcus rubneri	1234680	177	0.00002
ERR3451635	Streptococcus canis	1329	27	0.00000
ERR3451635	Streptococcus gallolyticus	315405	269	0.00003
ERR3451635	Streptococcus dentalis	3098075	205	0.00002
ERR3451635	Lactococcus lactis	1358	334	0.00003
ERR3451635	Lactococcus petauri	1940789	29	0.00000
ERR3451635	Enterococcus faecium	1352	18157	0.00189
ERR3451635	Enterococcus cecorum	44008	54	0.00001
ERR3451635	Enterococcus gallinarum	1353	75	0.00001
ERR3451635	Enterococcus faecalis	1351	69	0.00001
ERR3451635	Ligilactobacillus animalis	1605	389	0.00004
ERR3451635	Ligilactobacillus ruminis	1623	79	0.00001
ERR3451635	Lactiplantibacillus pentosus	1589	29	0.00000
ERR3451635	Lactiplantibacillus plantarum	1590	162	0.00002
ERR3451635	Limosilactobacillus vaginalis	1633	60	0.00001
ERR3451635	Dellaglioa kimchii	3344667	18	0.00000
ERR3451635	Granulicatella adiacens	46124	188	0.00002
ERR3451635	Jeotgalibaca arthritidis	1868794	21	0.00000
ERR3451635	Gemella sanguinis	84135	484	0.00005
ERR3451635	Gemella morbillorum	29391	19	0.00000
ERR3451635	Murdochiella vaginalis	1852373	43	0.00000
ERR3451635	Finegoldia magna	1260	40	0.00000
ERR3451635	Parvimonas micra	33033	26	0.00000
ERR3451635	Collinsella aerofaciens	74426	240823	0.02506
ERR3451635	Collinsella sp. i05-0019-G5	3132705	60397	0.00629
ERR3451635	Collinsella stercoris	147206	33	0.00000
ERR3451635	Parolsenella catena	2003188	242	0.00003
ERR3451635	Olsenella sp. oral taxon 807	712411	100	0.00001
ERR3451635	Olsenella timonensis	1805478	17	0.00000
ERR3451635	Olsenella uli	133926	10	0.00000
ERR3451635	Fannyhessea vaginae	82135	20	0.00000
ERR3451635	Lancefieldella parvula	1382	13	0.00000
ERR3451635	Thermophilibacter mediterraneus	1871031	13	0.00000
ERR3451635	Adlercreutzia hattorii	2707299	13904	0.00145
ERR3451635	Adlercreutzia equolifaciens	446660	6809	0.00071
ERR3451635	Eggerthella lenta	84112	1351	0.00014
ERR3451635	Eggerthella sp. YY7918	502558	125	0.00001
ERR3451635	Eggerthella guodeyinii	2690837	18	0.00000
ERR3451635	Gordonibacter urolithinfaciens	1335613	997	0.00010
ERR3451635	Gordonibacter pamelaeae	471189	294	0.00003
ERR3451635	Phoenicibacter congonensis	1944646	99	0.00001
ERR3451635	Cryptobacterium curtum	84163	20	0.00000
ERR3451635	Raoultibacter timonensis	1907662	15	0.00000
ERR3451635	Bifidobacterium longum	216816	17710	0.00184
ERR3451635	Bifidobacterium dentium	1689	4745	0.00049
ERR3451635	Bifidobacterium pseudocatenulatum	28026	3955	0.00041
ERR3451635	Bifidobacterium adolescentis	1680	971	0.00010
ERR3451635	Bifidobacterium catenulatum	1686	200	0.00002
ERR3451635	Bifidobacterium breve	1685	179	0.00002
ERR3451635	Bifidobacterium angulatum	1683	17	0.00000
ERR3451635	Bifidobacterium bifidum	1681	90	0.00001
ERR3451635	Scardovia wiggsiae	230143	37	0.00000
ERR3451635	Parascardovia denticolens	78258	29	0.00000
ERR3451635	Actinomyces sp. oral taxon 414	712122	67	0.00001
ERR3451635	Actinomyces sp. oral taxon 169	712116	233	0.00002
ERR3451635	Actinomyces sp. oral taxon 171	706438	39	0.00000
ERR3451635	Actinomyces naeslundii	1655	248	0.00003
ERR3451635	Actinomyces pacaensis	1852377	103	0.00001
ERR3451635	Actinomyces israelii	1659	65	0.00001
ERR3451635	Actinomyces oris	544580	932	0.00010
ERR3451635	Actinomyces massiliensis	461393	66	0.00001
ERR3451635	Schaalia odontolytica	1660	867	0.00009
ERR3451635	Schaalia sp. HMT-172	3059028	132	0.00001
ERR3451635	Pauljensenia hongkongensis	178339	77	0.00001
ERR3451635	Trueperella pyogenes	1661	18	0.00000
ERR3451635	Rothia mucilaginosa	43675	2122	0.00022
ERR3451635	Rothia dentocariosa	2047	378	0.00004
ERR3451635	Rothia aeria	172042	23	0.00000
ERR3451635	Corynebacterium pyruviciproducens	598660	615	0.00006
ERR3451635	Corynebacterium durum	61592	81	0.00001
ERR3451635	Corynebacterium matruchotii	43768	24	0.00000
ERR3451635	Cutibacterium acnes	1747	26	0.00000
ERR3451635	Arachnia propionica	1750	24	0.00000
ERR3451635	Propionibacterium acidifaciens	556499	21	0.00000
ERR3451635	Bacteroides caccae	47678	370174	0.03852
ERR3451635	Bacteroides uniformis	820	556551	0.05792
ERR3451635	Bacteroides eggerthii	28111	67512	0.00703
ERR3451635	Bacteroides stercoris	46506	36137	0.00376
ERR3451635	Bacteroides thetaiotaomicron	818	18853	0.00196
ERR3451635	Bacteroides ovatus	28116	54581	0.00568
ERR3451635	Bacteroides sp. A1C1	2528203	18206	0.00189
ERR3451635	Bacteroides sp. HF-162	2785531	20436	0.00213
ERR3451635	Bacteroides sp. CACC 737	2755405	7445	0.00077
ERR3451635	Bacteroides sp. D2	556259	1498	0.00016
ERR3451635	Bacteroides sp. M10	2763022	296	0.00003
ERR3451635	Bacteroides sp. DH3716P	2847299	1600	0.00017
ERR3451635	Bacteroides sp. KFT8	2025659	186	0.00002
ERR3451635	Bacteroides sp. CG01	3096000	23	0.00000
ERR3451635	Bacteroides fragilis	817	7463	0.00078
ERR3451635	Bacteroides xylanisolvens	371601	12634	0.00131
ERR3451635	Bacteroides maternus	3117552	1571	0.00016
ERR3451635	Bacteroides salyersiae	291644	806	0.00008
ERR3451635	Bacteroides hominis	2763023	13016	0.00135
ERR3451635	Bacteroides faecium	2715212	593	0.00006
ERR3451635	Bacteroides zhangwenhongii	2650157	1776	0.00018
ERR3451635	Bacteroides caecimuris	1796613	597	0.00006
ERR3451635	Bacteroides humanifaecis	2792859	5345	0.00056
ERR3451635	Bacteroides faecis	674529	379	0.00004
ERR3451635	Bacteroides intestinalis	329854	250	0.00003
ERR3451635	Bacteroides nordii	291645	282	0.00003
ERR3451635	Bacteroides cellulosilyticus	246787	458	0.00005
ERR3451635	Bacteroides helcogenes	290053	70	0.00001
ERR3451635	Bacteroides luhongzhouii	2650158	58	0.00001
ERR3451635	Bacteroides pyogenes	310300	32	0.00000
ERR3451635	Bacteroides difficilis	2763021	97	0.00001
ERR3451635	Bacteroides finegoldii	338188	72	0.00001
ERR3451635	Phocaeicola vulgatus	821	1145126	0.11917
ERR3451635	Phocaeicola coprophilus	387090	34807	0.00362
ERR3451635	Phocaeicola dorei	357276	38669	0.00402
ERR3451635	Phocaeicola salanitronis	376805	942	0.00010
ERR3451635	Parabacteroides merdae	46503	49563	0.00516
ERR3451635	Parabacteroides distasonis	823	63659	0.00662
ERR3451635	Parabacteroides chongii	2685834	10987	0.00114
ERR3451635	Parabacteroides goldsteinii	328812	866	0.00009
ERR3451635	Parabacteroides johnsonii	387661	191	0.00002
ERR3451635	Parabacteroides faecis	1217282	172	0.00002
ERR3451635	Parabacteroides absconsus	2951805	126	0.00001
ERR3451635	Parabacteroides sp. ASD2025	3415987	20	0.00000
ERR3451635	Paraprevotella clara	454154	75512	0.00786
ERR3451635	Paraprevotella xylaniphila	454155	3508	0.00037
ERR3451635	Segatella copri	165179	839	0.00009
ERR3451635	Segatella hominis	2518605	278	0.00003
ERR3451635	Prevotella bivia	28125	726	0.00008
ERR3451635	Prevotella sp. E15-22	2937774	197	0.00002
ERR3451635	Prevotella sp. Rep29	2691580	10	0.00000
ERR3451635	Prevotella intermedia	28131	138	0.00001
ERR3451635	Prevotella denticola	28129	28	0.00000
ERR3451635	Prevotella dentalis	52227	16	0.00000
ERR3451635	Pseudoprevotella muciniphila	2133944	57	0.00001
ERR3451635	Hoylesella buccalis	28127	13	0.00000
ERR3451635	Alistipes shahii	328814	33285	0.00346
ERR3451635	Alistipes finegoldii	214856	22954	0.00239
ERR3451635	Alistipes communis	2585118	15005	0.00156
ERR3451635	uncultured Alistipes sp.	538949	1956	0.00020
ERR3451635	Alistipes putredinis	28117	1656	0.00017
ERR3451635	Alistipes ihumii	1470347	945	0.00010
ERR3451635	Alistipes senegalensis	1288121	808	0.00008
ERR3451635	Alistipes indistinctus	626932	635	0.00007
ERR3451635	Alistipes dispar	2585119	477	0.00005
ERR3451635	Alistipes megaguti	2364787	412	0.00004
ERR3451635	Alistipes onderdonkii	328813	354	0.00004
ERR3451635	Alistipes sp. i18-0019-D1	3132707	63	0.00001
ERR3451635	Alistipes sp. dk3624	2662363	18	0.00000
ERR3451635	Barnesiella intestinihominis	487174	33194	0.00345
ERR3451635	Barnesiella sp. An22	1965590	2406	0.00025
ERR3451635	Barnesiella viscericola	397865	193	0.00002
ERR3451635	Coprobacter secundus	1501392	58	0.00001
ERR3451635	Odoribacter splanchnicus	28118	20496	0.00213
ERR3451635	Butyricimonas virosa	544645	1384	0.00014
ERR3451635	Butyricimonas paravirosa	1472417	563	0.00006
ERR3451635	Butyricimonas faecalis	2093856	172	0.00002
ERR3451635	Butyricimonas faecihominis	1472416	139	0.00001
ERR3451635	Sodaliphilus pleomorphus	2606626	27	0.00000
ERR3451635	Muribaculum intestinale	1796646	18	0.00000
ERR3451635	Paramuribaculum intestinale	2094151	27	0.00000
ERR3451635	Duncaniella dubosii	2518971	13	0.00000
ERR3451635	Porphyromonas endodontalis	28124	64	0.00001
ERR3451635	Porphyromonas gingivalis	837	13	0.00000
ERR3451635	Petrimonas mucosa	1642646	36	0.00000
ERR3451635	Citrobacter portucalensis	1639133	74399	0.00774
ERR3451635	Citrobacter braakii	57706	1233	0.00013
ERR3451635	Citrobacter werkmanii	67827	158	0.00002
ERR3451635	Citrobacter freundii	546	466	0.00005
ERR3451635	Citrobacter meridianamericanus	2894201	139	0.00001
ERR3451635	Citrobacter tructae	2562449	25	0.00000
ERR3451635	Citrobacter europaeus	1914243	166	0.00002
ERR3451635	Escherichia coli	562	8089	0.00084
ERR3451635	Salmonella enterica	28901	960	0.00010
ERR3451635	Edwardsiella tarda	636	44	0.00000
ERR3451635	Haemophilus parainfluenzae	729	15736	0.00164
ERR3451635	Haemophilus influenzae	727	95	0.00001
ERR3451635	Haemophilus haemolyticus	726	29	0.00000
ERR3451635	Aggregatibacter aphrophilus	732	59	0.00001
ERR3451635	Ectopseudomonas oleovorans	301	406	0.00004
ERR3451635	Cardiobacterium sp. Marseille-Q4385	2866573	15	0.00000
ERR3451635	Turicimonas muris	1796652	384	0.00004
ERR3451635	Sutterella wadsworthensis	40545	36	0.00000
ERR3451635	Sutterella megalosphaeroides	2494234	34	0.00000
ERR3451635	Duodenibacillus massiliensis	1852381	12	0.00000
ERR3451635	Ralstonia pickettii	329	373	0.00004
ERR3451635	Ralstonia mannitolilytica	105219	75	0.00001
ERR3451635	Oxalobacter aliiformigenes	2946593	23	0.00000
ERR3451635	Komagataeibacter oboediens	65958	115	0.00001
ERR3451635	Akkermansia muciniphila	239935	633	0.00007
ERR3451635	Desulfovibrio desulfuricans	876	538	0.00006
ERR3451635	Desulfovibrio piger	901	22	0.00000
ERR3451635	Bilophila wadsworthia	35833	15	0.00000
ERR3451635	Treponema denticola	158	37	0.00000
ERR3451635	Candidatus Nanosynbacter sp. HMT-352	2899133	1100	0.00011
ERR3451635	Fusobacterium necrophorum	859	310	0.00003
ERR3451635	Fusobacterium polymorphum	76857	105	0.00001
ERR3451635	Pyramidobacter sp. YE332	3068894	15	0.00000
ERR3451635	Methanobrevibacter smithii	2173	12618	0.00131
ERR3451635	Methanobrevibacter sp. TLL-48-HuF1	2870563	283	0.00003
ERR3451635	Methanobrevibacter intestini	2911853	136	0.00001
ERR3451635	Methanosphaera stadtmanae	2317	411	0.00004
ERR3451635	Homo sapiens	9606	78	0.00001
ERR3451635	Carjivirus communis	2955582	3083	0.00032
ERR3451635	Carjivirus hominis	2955583	253	0.00003
ERR3451635	Kingevirus communis	2956060	500	0.00005
ERR3451635	Junduvirus communis	2956034	101	0.00001
ERR3451635	Culoivirus intestinalis	2955727	20	0.00000
ERR3451635	Brigitvirus brigit	2734096	4027	0.00042
ERR3451635	Taranisvirus taranis	2734146	580	0.00006
ERR3451635	Oengusvirus oengus	2734262	38	0.00000
ERR3452318	Escherichia coli	562	3472062	0.46135
ERR3452318	Escherichia albertii	208962	66	0.00001
ERR3452318	Escherichia fergusonii	564	121	0.00002
ERR3452318	Klebsiella pneumoniae	573	1222	0.00016
ERR3452318	Citrobacter braakii	57706	279	0.00004
ERR3452318	Citrobacter koseri	545	71	0.00001
ERR3452318	Ectopseudomonas oleovorans	301	407	0.00005
ERR3452318	Haemophilus parainfluenzae	729	175	0.00002
ERR3452318	Marinomonas sp. GJ51-6	2992802	13	0.00000
ERR3452318	Ralstonia pickettii	329	246	0.00003
ERR3452318	Oxalobacter aliiformigenes	2946593	65	0.00001
ERR3452318	Sutterella wadsworthensis	40545	14	0.00000
ERR3452318	Komagataeibacter oboediens	65958	76	0.00001
ERR3452318	Phocaeicola vulgatus	821	93603	0.01244
ERR3452318	Phocaeicola dorei	357276	1890	0.00025
ERR3452318	Phocaeicola coprophilus	387090	297	0.00004
ERR3452318	Bacteroides fragilis	817	31023	0.00412
ERR3452318	Bacteroides caccae	47678	6687	0.00089
ERR3452318	Bacteroides uniformis	820	6275	0.00083
ERR3452318	Bacteroides xylanisolvens	371601	4300	0.00057
ERR3452318	Bacteroides thetaiotaomicron	818	806	0.00011
ERR3452318	Bacteroides stercoris	46506	651	0.00009
ERR3452318	Bacteroides zhangwenhongii	2650157	921	0.00012
ERR3452318	Bacteroides finegoldii	338188	617	0.00008
ERR3452318	Bacteroides intestinalis	329854	249	0.00003
ERR3452318	Bacteroides ovatus	28116	1079	0.00014
ERR3452318	Bacteroides sp. CACC 737	2755405	671	0.00009
ERR3452318	Bacteroides sp. DH3716P	2847299	1128	0.00015
ERR3452318	Bacteroides sp. D2	556259	52	0.00001
ERR3452318	Bacteroides sp. A1C1	2528203	114	0.00002
ERR3452318	Bacteroides eggerthii	28111	229	0.00003
ERR3452318	Bacteroides difficilis	2763021	370	0.00005
ERR3452318	Bacteroides salyersiae	291644	94	0.00001
ERR3452318	Bacteroides cellulosilyticus	246787	127	0.00002
ERR3452318	Bacteroides faecis	674529	66	0.00001
ERR3452318	Bacteroides caecimuris	1796613	65	0.00001
ERR3452318	Bacteroides hominis	2763023	319	0.00004
ERR3452318	Bacteroides nordii	291645	32	0.00000
ERR3452318	Bacteroides humanifaecis	2792859	240	0.00003
ERR3452318	Alistipes putredinis	28117	59896	0.00796
ERR3452318	Alistipes onderdonkii	328813	9082	0.00121
ERR3452318	Alistipes finegoldii	214856	5082	0.00068
ERR3452318	Alistipes shahii	328814	2756	0.00037
ERR3452318	Alistipes senegalensis	1288121	493	0.00007
ERR3452318	Alistipes indistinctus	626932	161	0.00002
ERR3452318	Alistipes communis	2585118	144	0.00002
ERR3452318	uncultured Alistipes sp.	538949	42	0.00001
ERR3452318	Alistipes ihumii	1470347	35	0.00000
ERR3452318	Alistipes sp. dk3624	2662363	24	0.00000
ERR3452318	Alistipes sp. i18-0019-D1	3132707	19	0.00000
ERR3452318	Alistipes dispar	2585119	18	0.00000
ERR3452318	Segatella copri	165179	41427	0.00550
ERR3452318	Segatella hominis	2518605	562	0.00007
ERR3452318	Segatella bryantii	77095	430	0.00006
ERR3452318	Paraprevotella clara	454154	687	0.00009
ERR3452318	Paraprevotella xylaniphila	454155	161	0.00002
ERR3452318	Prevotella intermedia	28131	68	0.00001
ERR3452318	Prevotella corporis	28128	28	0.00000
ERR3452318	Prevotella denticola	28129	28	0.00000
ERR3452318	Pseudoprevotella muciniphila	2133944	18	0.00000
ERR3452318	Parabacteroides distasonis	823	5177	0.00069
ERR3452318	Parabacteroides absconsus	2951805	923	0.00012
ERR3452318	Parabacteroides merdae	46503	1052	0.00014
ERR3452318	Parabacteroides johnsonii	387661	750	0.00010
ERR3452318	Parabacteroides goldsteinii	328812	269	0.00004
ERR3452318	Parabacteroides chongii	2685834	41	0.00001
ERR3452318	Butyricimonas faecalis	2093856	2773	0.00037
ERR3452318	Butyricimonas faecihominis	1472416	1048	0.00014
ERR3452318	Butyricimonas virosa	544645	539	0.00007
ERR3452318	Butyricimonas paravirosa	1472417	182	0.00002
ERR3452318	Odoribacter splanchnicus	28118	1624	0.00022
ERR3452318	Barnesiella intestinihominis	487174	110	0.00001
ERR3452318	Barnesiella viscericola	397865	121	0.00002
ERR3452318	Barnesiella sp. An22	1965590	15	0.00000
ERR3452318	Porphyromonas asaccharolytica	28123	17	0.00000
ERR3452318	Porphyromonas crevioricanis	393921	16	0.00000
ERR3452318	Desulfovibrio piger	901	1168	0.00016
ERR3452318	Bilophila wadsworthia	35833	28	0.00000
ERR3452318	uncultured Mailhella sp.	1981031	12	0.00000
ERR3452318	Akkermansia muciniphila	239935	725	0.00010
ERR3452318	Campylobacter coli	195	27	0.00000
ERR3452318	Treponema peruense	2787628	15	0.00000
ERR3452318	Mediterraneibacter gnavus	33038	782292	0.10395
ERR3452318	[Ruminococcus] torques	33039	88927	0.01182
ERR3452318	Mediterraneibacter faecis	592978	34979	0.00465
ERR3452318	Mediterraneibacter glycyrrhizinilyticus	342942	3406	0.00045
ERR3452318	[Ruminococcus] lactaris	46228	1246	0.00017
ERR3452318	Faecalimonas umbilicata	1912855	978704	0.13005
ERR3452318	Dorea longicatena	88431	242815	0.03226
ERR3452318	Dorea formicigenerans	39486	43746	0.00581
ERR3452318	Dorea amylophila	2981789	60535	0.00804
ERR3452318	Blautia wexlerae	418240	134480	0.01787
ERR3452318	Blautia obeum	40520	45407	0.00603
ERR3452318	Blautia luti	89014	5631	0.00075
ERR3452318	Blautia massiliensis (ex Durand et al. 2017)	1737424	16564	0.00220
ERR3452318	Blautia hydrogenotrophica	53443	1495	0.00020
ERR3452318	Blautia producta	33035	374	0.00005
ERR3452318	Blautia sp. SC05B48	2479767	1083	0.00014
ERR3452318	Blautia hansenii	1322	290	0.00004
ERR3452318	Blautia liquoris	2779518	136	0.00002
ERR3452318	Blautia pseudococcoides	1796616	25	0.00000
ERR3452318	Blautia argi	1912897	28	0.00000
ERR3452318	Blautia parvula	2877527	18	0.00000
ERR3452318	Simiaoa sunii	2763672	97395	0.01294
ERR3452318	Anaerobutyricum hallii	39488	73619	0.00978
ERR3452318	Roseburia intestinalis	166486	45111	0.00599
ERR3452318	Roseburia hominis	301301	8158	0.00108
ERR3452318	Roseburia faecis	301302	2594	0.00034
ERR3452318	Roseburia rectibacter	2763062	982	0.00013
ERR3452318	Roseburia sp. 831b	1261635	153	0.00002
ERR3452318	Roseburia sp. 499	1261634	68	0.00001
ERR3452318	Agathobacter rectalis	39491	40338	0.00536
ERR3452318	Coprococcus catus	116085	21980	0.00292
ERR3452318	Coprococcus comes	410072	15899	0.00211
ERR3452318	Coprococcus sp. ART55/1	751585	837	0.00011
ERR3452318	Coprococcus eutactus	33043	467	0.00006
ERR3452318	Eshraghiella crossota	45851	22180	0.00295
ERR3452318	Anaerostipes hadrus	649756	7652	0.00102
ERR3452318	Anaerostipes caccae	105841	60	0.00001
ERR3452318	Anaerostipes sp. PC18	3036926	19	0.00000
ERR3452318	Anaerostipes rhamnosivorans	1229621	11	0.00000
ERR3452318	[Clostridium] scindens	29347	7225	0.00096
ERR3452318	[Clostridium] hylemonae	89153	72	0.00001
ERR3452318	Lachnospira eligens	39485	6740	0.00090
ERR3452318	Wansuia hejianensis	2763667	4885	0.00065
ERR3452318	Enterocloster asparagiformis	333367	1916	0.00025
ERR3452318	Enterocloster bolteae	208479	876	0.00012
ERR3452318	Enterocloster clostridioformis	1531	421	0.00006
ERR3452318	Enterocloster lavalensis	460384	133	0.00002
ERR3452318	Hungatella sp. SB206	2937758	1562	0.00021
ERR3452318	Hungatella hathewayi	154046	1061	0.00014
ERR3452318	Novisyntrophococcus fermenticellae	2068655	1731	0.00023
ERR3452318	Wujia chipingensis	2763670	1586	0.00021
ERR3452318	Sellimonas catena	2994035	517	0.00007
ERR3452318	Sellimonas intestinalis	1653434	233	0.00003
ERR3452318	Sellimonas caecigallum	2592333	39	0.00001
ERR3452318	Eisenbergiella porci	2652274	649	0.00009
ERR3452318	Kineothrix sedimenti	3123317	253	0.00003
ERR3452318	Chordicoccus furentiruminis	2709410	201	0.00003
ERR3452318	Lacrimispora saccharolytica	84030	45	0.00001
ERR3452318	Lacrimispora sp. HJ-01	3375704	28	0.00000
ERR3452318	Marvinbryantia formatexigens	168384	91	0.00001
ERR3452318	Butyrivibrio fibrisolvens	831	55	0.00001
ERR3452318	Butyrivibrio sp. JL13D10	3236815	23	0.00000
ERR3452318	Qiania dongpingensis	2763669	80	0.00001
ERR3452318	Hominifimenecus sp. rT4P-3	3242979	57	0.00001
ERR3452318	Claveliimonas bilis	3028070	68	0.00001
ERR3452318	[Clostridium] symbiosum	1512	19	0.00000
ERR3452318	Anaeropeptidivorans aminofermentans	2934315	12	0.00000
ERR3452318	Faecalibacterium prausnitzii	853	63422	0.00843
ERR3452318	Faecalibacterium sp. i21-0019-B1	3141184	47305	0.00629
ERR3452318	Faecalibacterium sp. I4-3-84	2929495	12541	0.00167
ERR3452318	Faecalibacterium sp. IP-3-29	2929489	8920	0.00119
ERR3452318	Faecalibacterium sp. I4-1-79	2929494	2181	0.00029
ERR3452318	Faecalibacterium sp. I3-3-33	2929492	926	0.00012
ERR3452318	Faecalibacterium sp. IP-1-18	2929488	5643	0.00075
ERR3452318	Faecalibacterium sp. i25-0019-C1	3141185	4100	0.00054
ERR3452318	Faecalibacterium sp. I3-3-89	2929493	523	0.00007
ERR3452318	Faecalibacterium sp. I2-3-92	2929490	1405	0.00019
ERR3452318	Faecalibacterium sp. 7	3402017	510	0.00007
ERR3452318	Faecalibacterium taiwanense	3030638	46110	0.00613
ERR3452318	Faecalibacterium duncaniae	411483	25966	0.00345
ERR3452318	Faecalibacterium wellingii	2929491	1159	0.00015
ERR3452318	Faecalibacterium hominis (ex Afrizal et al. 2022)	2881265	557	0.00007
ERR3452318	Ruthenibacterium lactatiformans	1550024	79643	0.01058
ERR3452318	Vescimonas fastidiosa	2714353	18883	0.00251
ERR3452318	Vescimonas coprocola	2714355	12815	0.00170
ERR3452318	Ruminococcus sp. SR1/5	657323	22022	0.00293
ERR3452318	Ruminococcus sp. JL13D9	3233381	1770	0.00024
ERR3452318	Ruminococcus sp. JE7B6	3233380	272	0.00004
ERR3452318	Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	956	0.00013
ERR3452318	Ruminococcus bovis	2564099	758	0.00010
ERR3452318	Ruminococcus champanellensis	1161942	457	0.00006
ERR3452318	Ruminococcus callidus	40519	280	0.00004
ERR3452318	Ruminococcus gauvreauii	438033	23	0.00000
ERR3452318	Ruminococcus albus	1264	13	0.00000
ERR3452318	Oscillibacter sp. PEA192	2109687	18312	0.00243
ERR3452318	Oscillibacter hominis	2763056	1882	0.00025
ERR3452318	Lawsonibacter asaccharolyticus	2108523	3150	0.00042
ERR3452318	Pusillibacter faecalis	2714358	3531	0.00047
ERR3452318	Flavonifractor plautii	292800	3025	0.00040
ERR3452318	Dysosmobacter welbionis	2093857	26445	0.00351
ERR3452318	Subdoligranulum variabile	214851	1158	0.00015
ERR3452318	uncultured Subdoligranulum sp.	512298	501	0.00007
ERR3452318	Owariibacterium komagatae	3136601	1271	0.00017
ERR3452318	Solibaculum mannosilyticum	2780922	881	0.00012
ERR3452318	Pseudoflavonifractor gallinarum	2779352	284	0.00004
ERR3452318	Anaerotruncus colihominis	169435	254	0.00003
ERR3452318	Caproicibacterium amylolyticum	2766537	84	0.00001
ERR3452318	Mageeibacillus indolicus	884684	17	0.00000
ERR3452318	Clostridium sp. M62/1	411486	11816	0.00157
ERR3452318	Clostridium sp. SY8519	1042156	450	0.00006
ERR3452318	Clostridium sp. C1	1155388	103	0.00001
ERR3452318	Clostridium culturomicium	1499683	2208	0.00029
ERR3452318	[Clostridium] innocuum	1522	5234	0.00070
ERR3452318	Clostridium perfringens	1502	1419	0.00019
ERR3452318	Clostridium cadaveris	1529	75	0.00001
ERR3452318	Clostridium septicum	1504	43	0.00001
ERR3452318	Clostridium bornimense	1216932	33	0.00000
ERR3452318	Clostridium cochlearium	1494	32	0.00000
ERR3452318	Clostridium botulinum	1491	28	0.00000
ERR3452318	Candidatus Sarcina troglodytae	2726954	1229	0.00016
ERR3452318	Lactonifactor longoviformis	341220	297	0.00004
ERR3452318	Haloimpatiens lingqiaonensis	1380675	77	0.00001
ERR3452318	Eubacterium ramulus	39490	10329	0.00137
ERR3452318	Eubacterium maltosivorans	2041044	7442	0.00099
ERR3452318	Eubacterium sp. MSJ-33	2841528	500	0.00007
ERR3452318	Eubacterium ventriosum	39496	232	0.00003
ERR3452318	Eubacterium callanderi	53442	396	0.00005
ERR3452318	Eubacterium limosum	1736	150	0.00002
ERR3452318	Intestinimonas butyriciproducens	1297617	4036	0.00054
ERR3452318	Flintibacter sp. KGMB00164	2610895	61	0.00001
ERR3452318	Butyricicoccus porcorum	1945634	1175	0.00016
ERR3452318	Butyricicoccus sp. GAM44	2109686	62	0.00001
ERR3452318	Agathobaculum sp. NTUH-O15-33	3079302	73	0.00001
ERR3452318	Acutalibacter muris	1796620	57	0.00001
ERR3452318	Aristaeella lactis	3046383	39	0.00001
ERR3452318	Aristaeella hokkaidonensis	3046382	26	0.00000
ERR3452318	Desulfitobacterium dehalogenans	36854	11	0.00000
ERR3452318	Intestinibacter bartlettii	261299	24656	0.00328
ERR3452318	Terrisporobacter vanillatitrophus	3058402	180	0.00002
ERR3452318	Terrisporobacter glycolicus	36841	235	0.00003
ERR3452318	Terrisporobacter petrolearius	1460447	767	0.00010
ERR3452318	Terrisporobacter mayombei	1541	169	0.00002
ERR3452318	Romboutsia ilealis	1115758	1059	0.00014
ERR3452318	Romboutsia sp. CE17	2724150	258	0.00003
ERR3452318	Romboutsia sp. 13368	2708053	85	0.00001
ERR3452318	Clostridioides difficile	1496	2472	0.00033
