file	percent	reads	taxon_id	taxon_name
ERR3451635.kaiju.out	0.000124	32	1191479	Magnetococcaceae
ERR3451635.kaiju.out	0.000124	32	2762302	Reichenbachiellaceae
ERR3451635.kaiju.out	0.000124	32	2771472	Sulfurovaceae
ERR3451635.kaiju.out	0.000120	31	1213	Prochloraceae
ERR3451635.kaiju.out	0.000120	31	568386	Sinobacteraceae
ERR3451635.kaiju.out	0.000116	30	641876	Elusimicrobiaceae
ERR3451635.kaiju.out	0.000116	30	1524215	Anaeromyxobacteraceae
ERR3451635.kaiju.out	0.000116	30	1892263	Hapalosiphonaceae
ERR3451635.kaiju.out	0.000116	30	1962854	Calditrichaceae
ERR3451635.kaiju.out	0.000116	30	1963271	Halorubraceae
ERR3451635.kaiju.out	0.000112	29	224380	Desulfonatronaceae
ERR3451635.kaiju.out	0.000112	29	2805400	Actinopolymorphaceae
ERR3451635.kaiju.out	0.000108	28	85034	Glycomycetaceae
ERR3451635.kaiju.out	0.000108	28	189770	Chrysiogenaceae
ERR3451635.kaiju.out	0.000108	28	320796	Thermoleophilaceae
ERR3451635.kaiju.out	0.000108	28	2815910	Geminocystaceae
ERR3451635.kaiju.out	0.000104	27	118882	Brucellaceae
ERR3451635.kaiju.out	0.000100	26	224463	Nannocystaceae
ERR3451635.kaiju.out	0.000100	26	1505234	Chitinivibrionaceae
ERR3451635.kaiju.out	0.000100	26	1921783	Kiritimatiellaceae
ERR3451635.kaiju.out	0.000100	26	2762276	Cesiribacteraceae
ERR3451635.kaiju.out	0.000097	25	1106	Chloroflexaceae
ERR3451635.kaiju.out	0.000097	25	85002	Sphaerobacteraceae
ERR3451635.kaiju.out	0.000097	25	332161	Solibacteraceae
ERR3451635.kaiju.out	0.000097	25	1331809	Kordiimonadaceae
ERR3451635.kaiju.out	0.000097	25	2762301	Marivirgaceae
ERR3451635.kaiju.out	0.000093	24	85018	Dermatophilaceae
ERR3451635.kaiju.out	0.000093	24	225058	Acidithiobacillaceae
ERR3451635.kaiju.out	0.000093	24	574976	Holophagaceae
ERR3451635.kaiju.out	0.000093	24	1663426	Fimbriimonadaceae
ERR3451635.kaiju.out	0.000093	24	2038695	Williamwhitmaniaceae
ERR3451635.kaiju.out	0.000089	23	2236	Halobacteriaceae
ERR3451635.kaiju.out	0.000089	23	143067	Methanotrichaceae
ERR3451635.kaiju.out	0.000089	23	475964	Caldilineaceae
ERR3451635.kaiju.out	0.000089	23	570265	Methanocellaceae
ERR3451635.kaiju.out	0.000089	23	795749	Ignavibacteriaceae
ERR3451635.kaiju.out	0.000089	23	1836792	Chthoniobacteraceae
ERR3451635.kaiju.out	0.000089	23	1963268	Haloarculaceae
ERR3451635.kaiju.out	0.000089	23	2008790	Thiobacillaceae
ERR3451635.kaiju.out	0.000085	22	45404	Beijerinckiaceae
ERR3451635.kaiju.out	0.000085	22	118968	Coxiellaceae
ERR3451635.kaiju.out	0.000085	22	1644061	Natrialbaceae
ERR3451635.kaiju.out	0.000085	22	1783343	Endomicrobiaceae
ERR3451635.kaiju.out	0.000085	22	1890436	Pseudanabaenaceae
ERR3451635.kaiju.out	0.000085	22	2211325	Vicinamibacteraceae
ERR3451635.kaiju.out	0.000081	21	85019	Brevibacteriaceae
ERR3451635.kaiju.out	0.000081	21	134621	Verrucomicrobia subdivision 3
ERR3451635.kaiju.out	0.000081	21	320583	Conexibacteraceae
ERR3451635.kaiju.out	0.000081	21	563843	Rhodothermaceae
ERR3451635.kaiju.out	0.000081	21	693073	Caldisericaceae
ERR3451635.kaiju.out	0.000081	21	1890464	Chroococcaceae
ERR3451635.kaiju.out	0.000081	21	2008793	Sterolibacteriaceae
ERR3451635.kaiju.out	0.000081	21	2762317	Thermoflexibacteraceae
ERR3451635.kaiju.out	0.000081	21	2800062	Robiginitomaculaceae
ERR3451635.kaiju.out	0.000081	21	2811504	Thermodesulfovibrionaceae
ERR3451635.kaiju.out	0.000077	20	84997	Rubrobacteraceae
ERR3451635.kaiju.out	0.000077	20	189777	Thermomicrobiaceae
ERR3451635.kaiju.out	0.000077	20	655351	Cohaesibacteraceae
ERR3451635.kaiju.out	0.000077	20	1382930	Ardenticatenaceae
ERR3451635.kaiju.out	0.000077	20	1771359	Thorselliaceae
ERR3451635.kaiju.out	0.000077	20	2813951	Terasakiellaceae
ERR3451635.kaiju.out	0.000073	19	255527	Saccharospirillaceae
ERR3451635.kaiju.out	0.000073	19	666507	Phycisphaeraceae
ERR3451635.kaiju.out	0.000073	19	1648490	Rubritaleaceae
ERR3451635.kaiju.out	0.000070	18	580372	Mariprofundaceae
ERR3451635.kaiju.out	0.000070	18	1077264	Chthonomonadaceae
ERR3451635.kaiju.out	0.000070	18	1333713	Schleiferiaceae
ERR3451635.kaiju.out	0.000070	18	1890422	Gloeobacteraceae
ERR3451635.kaiju.out	0.000070	18	1890429	Acaryochloridaceae
ERR3451635.kaiju.out	0.000070	18	1937962	Microscillaceae
ERR3451635.kaiju.out	0.000066	17	942	Anaplasmataceae
ERR3451635.kaiju.out	0.000066	17	1182	Scytonemataceae
ERR3451635.kaiju.out	0.000066	17	145357	Dermacoccaceae
ERR3451635.kaiju.out	0.000066	17	213483	Bdellovibrionaceae
ERR3451635.kaiju.out	0.000066	17	224464	Kofleriaceae
ERR3451635.kaiju.out	0.000066	17	414877	Catenulisporaceae
ERR3451635.kaiju.out	0.000066	17	1100104	Brevinemataceae
ERR3451635.kaiju.out	0.000066	17	1400857	Candidatus Competibacteraceae
ERR3451635.kaiju.out	0.000066	17	1524213	Vulgatibacteraceae
ERR3451635.kaiju.out	0.000066	17	1860138	Chitinispirillaceae
ERR3451635.kaiju.out	0.000066	17	1920240	Kangiellaceae
ERR3451635.kaiju.out	0.000062	16	809	Chlamydiaceae
ERR3451635.kaiju.out	0.000062	16	1501348	Amoebophilaceae
ERR3451635.kaiju.out	0.000062	16	2805590	Ornithinimicrobiaceae
ERR3451635.kaiju.out	0.000058	15	85022	Jonesiaceae
ERR3451635.kaiju.out	0.000058	15	320599	Solirubrobacteraceae
ERR3451635.kaiju.out	0.000058	15	768668	Thermogemmatisporaceae
ERR3451635.kaiju.out	0.000058	15	1890431	Chamaesiphonaceae
ERR3451635.kaiju.out	0.000058	15	1937968	Bernardetiaceae
ERR3451635.kaiju.out	0.000058	15	2138247	Coprothermobacteraceae
ERR3451635.kaiju.out	0.000054	14	46659	Thermoplasmataceae
ERR3451635.kaiju.out	0.000054	14	189773	Herpetosiphonaceae
ERR3451635.kaiju.out	0.000054	14	1890448	Spirulinaceae
ERR3451635.kaiju.out	0.000054	14	1914233	Gemmataceae
ERR3451635.kaiju.out	0.000054	14	2100208	Caedimonadaceae
ERR3451635.kaiju.out	0.000050	13	2267	Thermoproteaceae
ERR3451635.kaiju.out	0.000050	13	33925	Entomoplasmataceae
ERR3451635.kaiju.out	0.000050	13	596498	Nitriliruptoraceae
ERR3451635.kaiju.out	0.000050	13	2726069	Kribbellaceae
ERR3451635.kaiju.out	0.000046	12	1189	Stigonemataceae
ERR3451635.kaiju.out	0.000046	12	119859	Tolypothrichaceae
ERR3451635.kaiju.out	0.000046	12	227387	Thermodesulfobiaceae
ERR3451635.kaiju.out	0.000046	12	513556	Syntrophorhabdaceae
ERR3451635.kaiju.out	0.000046	12	1033997	Nitrososphaeraceae
ERR3451635.kaiju.out	0.000046	12	2066434	Geminicoccaceae
ERR3451635.kaiju.out	0.000042	11	83778	Kineosporiaceae
ERR3451635.kaiju.out	0.000042	11	85031	Nakamurellaceae
ERR3451635.kaiju.out	0.000042	11	89374	Saprospiraceae
ERR3451635.kaiju.out	0.000042	11	1524216	Labilitrichaceae
ERR3451635.kaiju.out	0.000042	11	1962910	Bryobacteraceae
ERR3451635.kaiju.out	0.000042	11	1969992	Desertifilaceae
ERR3451635.kaiju.out	0.000042	11	2303730	Prochlorotrichaceae
ERR3451635.kaiju.out	0.000042	11	2661849	Calotrichaceae
ERR3451635.kaiju.out	0.000039	10	118883	Sulfolobaceae
ERR3451635.kaiju.out	0.000039	10	1198451	Methanoregulaceae
ERR3451635.kaiju.out	0.000039	10	1652132	Halobacteriovoraceae
ERR3451635.kaiju.out	0.000039	10	1706374	Porticoccaceae
ERR3451635.kaiju.out	0.000039	10	1769717	Mesoaciditogaceae
ERR3451635.kaiju.out	0.000039	10	1890500	Hyellaceae
ERR3451635.kaiju.out	0.000039	10	1963270	Halococcaceae
ERR3451635.kaiju.out	0.000039	10	2448023	Ilumatobacteraceae
ERR3451635.kaiju.out	0.000039	10	2762316	Terrimicrobiaceae
ERR3451635.kaiju.out	0.000039	10	2813035	Parvibaculaceae
ERR3451635.kaiju.out	0.000035	9	119043	Rhodobiaceae
ERR3451635.kaiju.out	0.000035	9	205957	Cenarchaeaceae
ERR3451635.kaiju.out	0.000035	9	206349	Hydrogenophilaceae
ERR3451635.kaiju.out	0.000035	9	871007	Acidilobaceae
ERR3451635.kaiju.out	0.000035	9	1442156	Ferrovaceae
ERR3451635.kaiju.out	0.000035	9	1676141	Wenzhouxiangellaceae
ERR3451635.kaiju.out	0.000035	9	1890428	Merismopediaceae
ERR3451635.kaiju.out	0.000035	9	2024974	Silvanigrellaceae
ERR3451635.kaiju.out	0.000031	8	2272	Desulfurococcaceae
ERR3451635.kaiju.out	0.000031	8	412447	Criblamydiaceae
ERR3451635.kaiju.out	0.000031	8	1392996	Candidatus Methanoperedenaceae
ERR3451635.kaiju.out	0.000031	8	1553902	Oligoflexaceae
ERR3451635.kaiju.out	0.000031	8	1892259	Aphanizomenonaceae
ERR3451635.kaiju.out	0.000031	8	2562242	Thermoanaerobaculaceae
ERR3451635.kaiju.out	0.000027	7	2307	Pyrodictiaceae
ERR3451635.kaiju.out	0.000027	7	85029	Dietziaceae
ERR3451635.kaiju.out	0.000027	7	114378	Thermofilaceae
ERR3451635.kaiju.out	0.000027	7	332247	Trueperaceae
ERR3451635.kaiju.out	0.000027	7	1217100	Jiangellaceae
ERR3451635.kaiju.out	0.000027	7	1328881	Candidatus Midichloriaceae
ERR3451635.kaiju.out	0.000027	7	1655514	Pelagibacteraceae
ERR3451635.kaiju.out	0.000027	7	1798913	Microthrixaceae
ERR3451635.kaiju.out	0.000027	7	1890499	Xenococcaceae
ERR3451635.kaiju.out	0.000027	7	2137278	Salinarimonadaceae
ERR3451635.kaiju.out	0.000023	6	44746	Holosporaceae
ERR3451635.kaiju.out	0.000023	6	125316	Beutenbergiaceae
ERR3451635.kaiju.out	0.000023	6	196137	Methanospirillaceae
ERR3451635.kaiju.out	0.000023	6	255474	Parvularculaceae
ERR3451635.kaiju.out	0.000023	6	263369	Bacteriovoracaceae
ERR3451635.kaiju.out	0.000023	6	597359	Kiloniellaceae
ERR3451635.kaiju.out	0.000023	6	1777752	Candidatus Paracaedibacteraceae
ERR3451635.kaiju.out	0.000019	5	775	Rickettsiaceae
ERR3451635.kaiju.out	0.000019	5	90627	Gallionellaceae
ERR3451635.kaiju.out	0.000019	5	196117	Methanocaldococcaceae
ERR3451635.kaiju.out	0.000019	5	717964	Methylacidiphilaceae
ERR3451635.kaiju.out	0.000019	5	742031	Salinisphaeraceae
ERR3451635.kaiju.out	0.000019	5	1460864	Methanocalculaceae
ERR3451635.kaiju.out	0.000019	5	1486721	Methylothermaceae
ERR3451635.kaiju.out	0.000019	5	1643685	Borreliaceae
ERR3451635.kaiju.out	0.000019	5	1890528	Chroococcidiopsidaceae
ERR3451635.kaiju.out	0.000019	5	1892261	Chlorogloeopsidaceae
ERR3451635.kaiju.out	0.000019	5	1902584	Candidatus Desulfofervidaceae
ERR3451635.kaiju.out	0.000019	5	2056687	Fastidiosibacteraceae
ERR3451635.kaiju.out	0.000019	5	2212439	Thiolinaceae
ERR3451635.kaiju.out	0.000019	5	2689614	Steroidobacteraceae
ERR3451635.kaiju.out	0.000019	5	2762284	Flexibacteraceae
ERR3451635.kaiju.out	0.000019	5	2795691	Nitratiruptoraceae
ERR3451635.kaiju.out	0.000015	4	85032	Acidothermaceae
ERR3451635.kaiju.out	0.000015	4	92714	Waddliaceae
ERR3451635.kaiju.out	0.000015	4	255526	Halothiobacillaceae
ERR3451635.kaiju.out	0.000015	4	292630	Hydrogenimonaceae
ERR3451635.kaiju.out	0.000015	4	316606	Segniliparaceae
ERR3451635.kaiju.out	0.000015	4	361606	Patulibacteraceae
ERR3451635.kaiju.out	0.000015	4	510685	Sneathiellaceae
ERR3451635.kaiju.out	0.000015	4	1266054	Algiphilaceae
ERR3451635.kaiju.out	0.000015	4	1738654	Woeseiaceae
ERR3451635.kaiju.out	0.000015	4	1868322	Candidatus Thermochlorobacteriaceae
ERR3451635.kaiju.out	0.000012	3	1185	Rivulariaceae
ERR3451635.kaiju.out	0.000012	3	85028	Tsukamurellaceae
ERR3451635.kaiju.out	0.000012	3	92712	Simkaniaceae
ERR3451635.kaiju.out	0.000012	3	104174	Oscillochloridaceae
ERR3451635.kaiju.out	0.000012	3	183713	Methanopyraceae
ERR3451635.kaiju.out	0.000012	3	225059	Thermithiobacillaceae
ERR3451635.kaiju.out	0.000012	3	622451	Actinopolysporaceae
ERR3451635.kaiju.out	0.000012	3	1692041	Acidiferrobacteraceae
ERR3451635.kaiju.out	0.000012	3	1769745	Pseudobacteriovoracaceae
ERR3451635.kaiju.out	0.000012	3	1890449	Microcystaceae
ERR3451635.kaiju.out	0.000012	3	1890497	Hydrococcaceae
ERR3451635.kaiju.out	0.000012	3	1892249	Cyanothecaceae
ERR3451635.kaiju.out	0.000012	3	1915415	Candidatus Methanomethyliaceae
ERR3451635.kaiju.out	0.000012	3	1934946	Immundisolibacteraceae
ERR3451635.kaiju.out	0.000012	3	1955043	Gloeomargaritaceae
ERR3451635.kaiju.out	0.000012	3	2301193	Balneatrichaceae
ERR3451635.kaiju.out	0.000012	3	2690195	Elioraeaceae
ERR3451635.kaiju.out	0.000012	3	2805586	Lawsonellaceae
ERR3451635.kaiju.out	0.000008	2	85033	Sporichthyaceae
ERR3451635.kaiju.out	0.000008	2	90142	Ferroplasmaceae
ERR3451635.kaiju.out	0.000008	2	255472	Caldisphaeraceae
ERR3451635.kaiju.out	0.000008	2	338190	Nitrosopumilaceae
ERR3451635.kaiju.out	0.000008	2	1747776	Cuniculiplasmataceae
ERR3451635.kaiju.out	0.000008	2	1892258	Symphyonemataceae
ERR3451635.kaiju.out	0.000008	2	1892264	Fortieaceae
ERR3451635.kaiju.out	0.000008	2	2152899	Candidatus Fermentibacteraceae
ERR3451635.kaiju.out	0.000008	2	2212440	Thiofilaceae
ERR3451635.kaiju.out	0.000008	2	2772226	Sulfuricellaceae
ERR3451635.kaiju.out	0.000008	2	2805416	Jatrophihabitantaceae
ERR3451635.kaiju.out	0.000008	2	2805426	Kytococcaceae
ERR3451635.kaiju.out	0.000008	2	2805591	Tropherymataceae
ERR3451635.kaiju.out	0.000008	2	2812006	Bruguierivoracaceae
ERR3451635.kaiju.out	0.000008	2	2814874	Neomegalonemataceae
ERR3451635.kaiju.out	0.000004	1	622454	Cryptosporangiaceae
ERR3451635.kaiju.out	0.000004	1	1890498	Dermocarpellaceae
ERR3451635.kaiju.out	0.000004	1	2202724	Methanonatronarchaeaceae
ERR3451635.kaiju.out	0.000004	1	2497645	Candidatus Babeliaceae
ERR3451635.kaiju.out	0.110520	28610	10239	Viruses
ERR3451635.kaiju.out	14.568814	3771376	NA	cannot be assigned to a (non-viral) family
ERR3451635.kaiju.out	20.257954	5244103	NA	unclassified
file	percent	reads	taxon_id	taxon_name
ERR3452318.kaiju.out	15.492211	3589098	186803	Lachnospiraceae
ERR3452318.kaiju.out	14.080970	3262154	186806	Eubacteriaceae
ERR3452318.kaiju.out	12.601480	2919399	543	Enterobacteriaceae
ERR3452318.kaiju.out	6.092434	1411441	31979	Clostridiaceae
ERR3452318.kaiju.out	6.086287	1410017	541000	Ruminococcaceae
ERR3452318.kaiju.out	2.450495	567709	128827	Erysipelotrichaceae
ERR3452318.kaiju.out	1.086165	251633	2159	Methanobacteriaceae
ERR3452318.kaiju.out	0.933586	216285	216572	Oscillospiraceae
ERR3452318.kaiju.out	0.713542	165307	84107	Coriobacteriaceae
ERR3452318.kaiju.out	0.604840	140124	171552	Prevotellaceae
ERR3452318.kaiju.out	0.495198	114723	171550	Rikenellaceae
ERR3452318.kaiju.out	0.460860	106768	2810280	Coprobacillaceae
ERR3452318.kaiju.out	0.422258	97825	815	Bacteroidaceae
ERR3452318.kaiju.out	0.353734	81950	186804	Peptostreptococcaceae
ERR3452318.kaiju.out	0.352698	81710	990719	Christensenellaceae
ERR3452318.kaiju.out	0.215594	49947	1903414	Morganellaceae
ERR3452318.kaiju.out	0.188189	43598	2005525	Tannerellaceae
ERR3452318.kaiju.out	0.155047	35920	1643826	Eggerthellaceae
ERR3452318.kaiju.out	0.120032	27808	1903409	Erwiniaceae
ERR3452318.kaiju.out	0.085729	19861	186817	Bacillaceae
ERR3452318.kaiju.out	0.085082	19711	909930	Acidaminococcaceae
ERR3452318.kaiju.out	0.080796	18718	31977	Veillonellaceae
ERR3452318.kaiju.out	0.077036	17847	543314	Clostridiales Family XIII. Incertae Sedis
ERR3452318.kaiju.out	0.074532	17267	1903411	Yersiniaceae
ERR3452318.kaiju.out	0.072715	16846	2304686	Hungateiclostridiaceae
ERR3452318.kaiju.out	0.070937	16434	2810281	Turicibacteraceae
ERR3452318.kaiju.out	0.066560	15420	186822	Paenibacillaceae
ERR3452318.kaiju.out	0.051176	11856	33958	Lactobacillaceae
ERR3452318.kaiju.out	0.047300	10958	1643824	Atopobiaceae
ERR3452318.kaiju.out	0.045327	10501	186807	Peptococcaceae
ERR3452318.kaiju.out	0.042496	9845	1300	Streptococcaceae
ERR3452318.kaiju.out	0.042228	9783	1903410	Pectobacteriaceae
ERR3452318.kaiju.out	0.041788	9681	2049	Actinomycetaceae
ERR3452318.kaiju.out	0.040432	9367	1853231	Odoribacteraceae
ERR3452318.kaiju.out	0.038913	9015	1570339	Peptoniphilaceae
ERR3452318.kaiju.out	0.037588	8708	137	Spirochaetaceae
ERR3452318.kaiju.out	0.032533	7537	1843491	Selenomonadaceae
ERR3452318.kaiju.out	0.032330	7490	649777	Synergistaceae
ERR3452318.kaiju.out	0.027630	6401	135621	Pseudomonadaceae
ERR3452318.kaiju.out	0.027176	6296	433	Acetobacteraceae
ERR3452318.kaiju.out	0.026887	6229	1903412	Hafniaceae
ERR3452318.kaiju.out	0.024259	5620	31984	Heliobacteriaceae
ERR3452318.kaiju.out	0.023123	5357	1903416	Budviciaceae
ERR3452318.kaiju.out	0.022679	5254	31953	Bifidobacteriaceae
ERR3452318.kaiju.out	0.021699	5027	49546	Flavobacteriaceae
ERR3452318.kaiju.out	0.020318	4707	81852	Enterococcaceae
ERR3452318.kaiju.out	0.020197	4679	171551	Porphyromonadaceae
ERR3452318.kaiju.out	0.019433	4502	194924	Desulfovibrionaceae
ERR3452318.kaiju.out	0.018621	4314	641	Vibrionaceae
ERR3452318.kaiju.out	0.018155	4206	119060	Burkholderiaceae
ERR3452318.kaiju.out	0.016860	3906	2092	Mycoplasmataceae
ERR3452318.kaiju.out	0.016023	3712	712	Pasteurellaceae
ERR3452318.kaiju.out	0.015405	3569	41295	Rhodospirillaceae
ERR3452318.kaiju.out	0.013221	3063	186828	Carnobacteriaceae
ERR3452318.kaiju.out	0.013049	3023	481	Neisseriaceae
ERR3452318.kaiju.out	0.012798	2965	1046	Chromatiaceae
ERR3452318.kaiju.out	0.012254	2839	203492	Fusobacteriaceae
ERR3452318.kaiju.out	0.011883	2753	468	Moraxellaceae
ERR3452318.kaiju.out	0.011400	2641	1843490	Sporomusaceae
ERR3452318.kaiju.out	0.010761	2493	995019	Sutterellaceae
ERR3452318.kaiju.out	0.010696	2478	186820	Listeriaceae
ERR3452318.kaiju.out	0.009893	2292	41294	Bradyrhizobiaceae
ERR3452318.kaiju.out	0.008775	2033	82115	Rhizobiaceae
ERR3452318.kaiju.out	0.008762	2030	85017	Promicromonosporaceae
ERR3452318.kaiju.out	0.008322	1928	83763	Succinivibrionaceae
ERR3452318.kaiju.out	0.008093	1875	1653	Corynebacteriaceae
ERR3452318.kaiju.out	0.008033	1861	90964	Staphylococcaceae
ERR3452318.kaiju.out	0.007990	1851	2005520	Dysgonomonadaceae
ERR3452318.kaiju.out	0.007981	1849	2146	Acholeplasmataceae
ERR3452318.kaiju.out	0.007903	1831	2005519	Barnesiellaceae
ERR3452318.kaiju.out	0.007847	1818	2005473	Muribaculaceae
ERR3452318.kaiju.out	0.007597	1760	1129771	Leptotrichiaceae
ERR3452318.kaiju.out	0.007364	1706	84566	Sphingobacteriaceae
ERR3452318.kaiju.out	0.007303	1692	31989	Rhodobacteraceae
ERR3452318.kaiju.out	0.007239	1677	186814	Thermoanaerobacteraceae
ERR3452318.kaiju.out	0.007165	1660	292628	Anaerolineaceae
ERR3452318.kaiju.out	0.006501	1506	75682	Oxalobacteraceae
ERR3452318.kaiju.out	0.006440	1492	204431	Fibrobacteraceae
ERR3452318.kaiju.out	0.006285	1456	186827	Aerococcaceae
ERR3452318.kaiju.out	0.006229	1443	1268	Micrococcaceae
ERR3452318.kaiju.out	0.006181	1432	1737406	Tissierellaceae
ERR3452318.kaiju.out	0.005646	1308	267888	Pseudoalteromonadaceae
ERR3452318.kaiju.out	0.005486	1271	2062	Streptomycetaceae
ERR3452318.kaiju.out	0.005201	1205	563835	Chitinophagaceae
ERR3452318.kaiju.out	0.004856	1125	186818	Planococcaceae
ERR3452318.kaiju.out	0.004800	1112	68298	Syntrophomonadaceae
ERR3452318.kaiju.out	0.004800	1112	2762318	Weeksellaceae
ERR3452318.kaiju.out	0.004731	1096	506	Alcaligenaceae
ERR3452318.kaiju.out	0.004623	1071	80864	Comamonadaceae
ERR3452318.kaiju.out	0.004515	1046	135620	Oceanospirillaceae
ERR3452318.kaiju.out	0.004446	1030	186823	Alicyclobacillaceae
ERR3452318.kaiju.out	0.004442	1029	1647988	Akkermansiaceae
ERR3452318.kaiju.out	0.004407	1021	89373	Cytophagaceae
ERR3452318.kaiju.out	0.004377	1014	72294	Campylobacteraceae
ERR3452318.kaiju.out	0.004187	970	72275	Alteromonadaceae
ERR3452318.kaiju.out	0.004174	967	84642	Aeromonadaceae
ERR3452318.kaiju.out	0.003928	910	31957	Propionibacteriaceae
ERR3452318.kaiju.out	0.003906	905	143786	Brachyspiraceae
ERR3452318.kaiju.out	0.003885	900	85023	Microbacteriaceae
ERR3452318.kaiju.out	0.003824	886	543371	Thermoanaerobacterales Family III. Incertae Sedis
ERR3452318.kaiju.out	0.003626	840	444	Legionellaceae
ERR3452318.kaiju.out	0.003613	837	2770092	Tepidanaerobacteraceae
ERR3452318.kaiju.out	0.003609	836	424536	Catabacteriaceae
ERR3452318.kaiju.out	0.003596	833	186821	Sporolactobacillaceae
ERR3452318.kaiju.out	0.003565	826	186824	Thermoactinomycetaceae
ERR3452318.kaiju.out	0.003552	823	41297	Sphingomonadaceae
ERR3452318.kaiju.out	0.003540	820	2212440	Thiofilaceae
ERR3452318.kaiju.out	0.003168	734	32033	Xanthomonadaceae
ERR3452318.kaiju.out	0.003168	734	213422	Geobacteraceae
ERR3452318.kaiju.out	0.003121	723	32011	Methylophilaceae
ERR3452318.kaiju.out	0.003065	710	972	Halanaerobiaceae
ERR3452318.kaiju.out	0.003022	700	213117	Desulfohalobiaceae
ERR3452318.kaiju.out	0.002996	694	213119	Desulfobacteraceae
ERR3452318.kaiju.out	0.002931	679	119045	Methylobacteriaceae
ERR3452318.kaiju.out	0.002767	641	543313	Clostridiales Family XII. Incertae Sedis
ERR3452318.kaiju.out	0.002611	605	2206	Methanosarcinaceae
ERR3452318.kaiju.out	0.002599	602	2131	Spiroplasmataceae
ERR3452318.kaiju.out	0.002573	596	1471398	Prolixibacteraceae
ERR3452318.kaiju.out	0.002564	594	1706371	Cellvibrionaceae
ERR3452318.kaiju.out	0.002426	562	28256	Halomonadaceae
ERR3452318.kaiju.out	0.002348	544	543347	Clostridiales Family XVI. Incertae Sedis
ERR3452318.kaiju.out	0.002340	542	2042895	Gottschalkiaceae
ERR3452318.kaiju.out	0.002331	540	81850	Leuconostocaceae
ERR3452318.kaiju.out	0.002223	515	206379	Nitrosomonadaceae
ERR3452318.kaiju.out	0.002175	504	563798	Cyclobacteriaceae
ERR3452318.kaiju.out	0.002124	492	558415	Marinilabiliaceae
ERR3452318.kaiju.out	0.002115	490	2070	Pseudonocardiaceae
ERR3452318.kaiju.out	0.002111	489	1240483	Orbaceae
ERR3452318.kaiju.out	0.002111	489	1499392	Chromobacteriaceae
ERR3452318.kaiju.out	0.002081	482	72293	Helicobacteraceae
ERR3452318.kaiju.out	0.001942	450	267890	Shewanellaceae
ERR3452318.kaiju.out	0.001882	436	403	Methylococcaceae
ERR3452318.kaiju.out	0.001856	430	543372	Thermoanaerobacterales Family IV. Incertae Sedis
ERR3452318.kaiju.out	0.001852	429	72276	Ectothiorhodospiraceae
ERR3452318.kaiju.out	0.001847	428	2008794	Zoogloeaceae
ERR3452318.kaiju.out	0.001826	423	715221	Caldicoprobacteraceae
ERR3452318.kaiju.out	0.001783	413	53434	Halobacteroidaceae
ERR3452318.kaiju.out	0.001783	413	85021	Intrasporangiaceae
ERR3452318.kaiju.out	0.001778	412	1853232	Hymenobacteraceae
ERR3452318.kaiju.out	0.001774	411	170	Leptospiraceae
ERR3452318.kaiju.out	0.001727	400	2770093	Thermosediminibacteraceae
ERR3452318.kaiju.out	0.001627	377	31	Myxococcaceae
ERR3452318.kaiju.out	0.001537	356	2005523	Paludibacteraceae
ERR3452318.kaiju.out	0.001524	353	1706372	Halieaceae
ERR3452318.kaiju.out	0.001519	352	69277	Phyllobacteriaceae
ERR3452318.kaiju.out	0.001455	337	2093822	Candidatus Nanosynbacteraceae
ERR3452318.kaiju.out	0.001450	336	204434	Acidobacteriaceae
ERR3452318.kaiju.out	0.001411	327	85025	Nocardiaceae
ERR3452318.kaiju.out	0.001411	327	267893	Idiomarinaceae
ERR3452318.kaiju.out	0.001390	322	1892252	Microcoleaceae
ERR3452318.kaiju.out	0.001381	320	85016	Cellulomonadaceae
ERR3452318.kaiju.out	0.001360	315	45401	Hyphomicrobiaceae
ERR3452318.kaiju.out	0.001355	314	213121	Desulfobulbaceae
ERR3452318.kaiju.out	0.001342	311	2800061	Maricaulaceae
ERR3452318.kaiju.out	0.001334	309	1775411	Rhodanobacteraceae
ERR3452318.kaiju.out	0.001325	307	183710	Deinococcaceae
ERR3452318.kaiju.out	0.001291	299	2194	Methanomicrobiaceae
ERR3452318.kaiju.out	0.001273	295	1185407	Defluviitaleaceae
ERR3452318.kaiju.out	0.001222	283	1202464	Dehalococcoidaceae
ERR3452318.kaiju.out	0.001196	277	213421	Desulfuromonadaceae
ERR3452318.kaiju.out	0.001170	271	2066474	Endozoicomonadaceae
ERR3452318.kaiju.out	0.001131	262	2008795	Azonexaceae
ERR3452318.kaiju.out	0.001122	260	267889	Colwelliaceae
ERR3452318.kaiju.out	0.001114	258	2483367	Sedimentisphaeraceae
ERR3452318.kaiju.out	0.001105	256	134623	Opitutaceae
ERR3452318.kaiju.out	0.001101	255	2259	Thermococcaceae
ERR3452318.kaiju.out	0.001075	249	1762	Mycobacteriaceae
ERR3452318.kaiju.out	0.001058	245	28056	Micromonosporaceae
ERR3452318.kaiju.out	0.001058	245	85015	Nocardioidaceae
ERR3452318.kaiju.out	0.001053	244	1491775	Proteinivoraceae
ERR3452318.kaiju.out	0.001045	242	85026	Gordoniaceae
ERR3452318.kaiju.out	0.001014	235	85030	Geodermatophilaceae
ERR3452318.kaiju.out	0.000984	228	213465	Syntrophobacteraceae
ERR3452318.kaiju.out	0.000911	211	126	Planctomycetaceae
